股票代码,最新时间,当前价格,趋势代码,趋势名称,key_high,key_low,n_low,n_high,rally_high,rally_low,secondary_low,secondary_high,break_low,break_high
002366SZ,2026-03-13 15:00:00,8.88,up_rally,回升,9.56,6.93,7.37,8.0,9.17,7.1,8.3,7.99,8.26,8.23
002367SZ,2026-03-13 15:00:00,8.16,up_rally,回升,8.58,5.95,7.75,7.43,8.41,6.98,,7.42,6.04,7.65
002368SZ,2026-03-13 15:00:00,19.95,down_rally,回撤,31.25,19.92,28.52,21.35,30.7,19.94,28.55,20.05,27.7,29.2
002369SZ,2026-03-13 15:00:00,7.8,down_natural,自然回升,11.08,7.7,10.39,8.18,11.08,8.06,10.39,8.12,10.08,9.33
002370SZ,2026-03-13 15:00:00,6.56,up_rally,回升,8.04,6.89,6.39,7.75,6.87,7.16,,7.74,7.93,7.94
002371SZ,2026-03-13 15:00:00,457.88,up_rally,回升,534.0,310.8,435.5,490.03,464.7,314.33,443.23,489.6,435.5,504.58
002372SZ,2026-03-13 15:00:00,11.72,up_rally,回升,12.72,9.87,11.4,10.99,12.12,10.04,11.69,10.98,11.4,11.3
002373SZ,2026-03-13 15:00:00,10.58,down,下跌趋势,12.18,10.37,10.93,13.84,11.64,10.39,10.94,13.46,10.61,11.73
002374SZ,2026-03-13 15:00:00,3.39,down_secondary,次级回升,3.56,3.1,3.3,4.63,3.5,3.23,3.3,4.28,3.21,2.98
002381SZ,2026-03-13 15:00:00,7.1,down_secondary,次级回升,7.35,6.3,6.84,7.45,7.26,6.7,6.84,7.2,6.64,7.17
002375SZ,2026-03-13 15:00:00,4.19,up_rally,回升,4.71,3.24,3.99,4.13,4.27,3.7,3.75,4.02,4.3,4.25
002376SZ,2026-03-13 15:00:00,7.55,down_secondary,次级回升,8.87,7.12,7.92,8.36,8.4,7.25,7.92,7.79,7.69,8.8
002378SZ,2026-03-13 15:00:00,36.92,up_natural,自然回撤,48.42,38.53,36.92,46.0,,41.1,,45.98,41.1,47.58
002379SZ,2026-03-13 15:00:00,31.71,up_natural,自然回撤,33.44,28.25,31.43,30.64,32.5,28.68,,30.6,29.16,31.55
002380SZ,2026-03-13 15:00:00,37.66,up_natural,自然回撤,43.0,28.57,37.35,35.98,39.93,33.41,,35.95,29.65,36.73
002377SZ,2026-03-13 15:00:00,3.59,down_rally,回撤,3.91,3.47,3.59,3.83,3.88,3.58,3.6,3.6,3.55,3.24
002382SZ,2026-03-13 15:00:00,7.59,up,上升趋势,7.59,5.18,5.78,5.81,6.27,5.39,,5.8,5.56,5.98
002383SZ,2026-03-13 15:00:00,10.62,up_rally,回升,13.35,10.92,10.42,12.48,11.17,11.58,,12.37,11.07,12.99
002384SZ,2026-03-13 15:00:00,110.93,up_natural,自然回撤,118.98,87.19,110.11,111.65,,101.2,,109.3,88.88,112.93
002385SZ,2026-03-13 15:00:00,4.29,up_secondary,次级回撤,4.76,3.96,3.99,4.4,4.45,3.96,4.1,4.39,4.32,4.52
002386SZ,2026-03-13 15:00:00,6.44,up_rally,回升,6.6,3.81,6.15,4.54,6.6,4.23,5.71,4.58,5.17,4.66
002388SZ,2026-03-13 15:00:00,5.18,down_natural,自然回升,6.97,5.0,5.79,5.45,6.43,5.25,5.8,5.45,5.65,3.68
002389SZ,2026-03-13 15:00:00,23.96,down,下跌趋势,29.85,23.9,26.96,23.37,29.3,20.96,27.0,23.28,26.7,24.03
002387SZ,2026-03-13 15:00:00,8.51,down_natural,自然回升,10.74,8.16,9.15,8.67,9.78,8.25,9.17,8.84,8.88,9.1
002390SZ,2026-03-13 15:00:00,3.37,up_secondary,次级回撤,4.15,3.14,3.18,3.57,3.49,3.35,3.2,3.56,3.65,3.66
002393SZ,2026-03-13 15:00:00,22.44,down_secondary,次级回升,28.77,19.68,26.5,23.48,28.7,21.41,26.8,22.81,26.5,21.88
002391SZ,2026-03-13 15:00:00,6.72,up_rally,回升,7.15,5.66,5.57,6.22,6.88,5.81,,6.34,5.81,6.43
002394SZ,2026-03-13 15:00:00,16.6,up,上升趋势,17.34,13.64,,15.73,,14.85,,15.75,14.47,16.17
002392SZ,2026-03-13 15:00:00,7.63,down,下跌趋势,9.14,7.56,7.81,8.04,8.6,7.18,7.82,8.01,7.58,8.26
002395SZ,2026-03-13 15:00:00,18.79,up_rally,回升,20.77,15.76,18.15,19.48,19.38,18.1,,19.47,15.8,19.9
002396SZ,2026-03-13 15:00:00,30.54,up_natural,自然回撤,33.1,26.85,30.49,31.43,,27.16,,31.41,26.89,32.26
002398SZ,2026-03-13 15:00:00,5.56,down_natural,自然回升,6.56,5.35,5.71,5.74,6.1,5.54,5.72,6.28,5.54,6.46
002397SZ,2026-03-13 15:00:00,4.11,down_natural,自然回升,5.03,4.07,4.26,4.32,4.55,3.87,4.27,4.66,4.14,4.76
002399SZ,2026-03-13 15:00:00,11.43,down,下跌趋势,14.34,11.14,13.46,12.64,14.34,11.51,13.46,11.88,13.06,11.61
002400SZ,2026-03-13 15:00:00,9.05,down,下跌趋势,12.96,9.03,11.9,9.9,12.94,9.18,12.03,9.3,11.58,11.7
002401SZ,2026-03-13 15:00:00,15.56,down_secondary,次级回升,23.25,15.04,20.61,17.54,22.19,15.38,20.69,16.33,20.0,22.74
002402SZ,2026-03-13 15:00:00,31.78,up_rally,回升,43.19,37.81,31.64,41.17,33.58,38.4,,40.88,41.9,42.22
002403SZ,2026-03-13 15:00:00,11.45,down_natural,自然回升,18.36,10.81,15.63,12.06,16.65,11.91,15.63,12.47,15.17,17.3
002405SZ,2026-03-13 15:00:00,10.9,up_rally,回升,11.45,8.03,9.94,9.35,11.38,8.77,10.07,9.38,9.94,9.63
002404SZ,2026-03-13 15:00:00,7.02,down_natural,自然回升,8.39,6.65,7.51,7.21,8.0,6.72,7.51,7.5,7.3,7.67
002408SZ,2026-03-13 15:00:00,6.26,up_rally,回升,6.79,4.53,5.94,6.4,6.52,5.4,,6.39,4.79,6.44
002406SZ,2026-03-13 15:00:00,7.79,down_secondary,次级回升,9.01,7.09,8.35,8.68,8.99,7.69,8.36,8.28,8.11,7.97
002407SZ,2026-03-13 15:00:00,30.85,down_natural,自然回升,37.53,27.48,32.37,31.8,36.35,28.0,32.59,29.88,31.45,31.22
002409SZ,2026-03-13 15:00:00,89.17,down_secondary,次级回升,100.94,84.67,90.0,93.65,98.64,87.04,90.01,92.56,87.91,94.83
002410SZ,2026-03-13 15:00:00,12.5,down_rally,回撤,15.96,11.91,13.22,16.36,14.9,12.36,13.23,14.56,12.88,14.18
002412SZ,2026-03-13 15:00:00,6.91,up_natural,自然回撤,8.6,6.18,6.75,6.71,7.47,6.27,6.66,6.7,6.35,6.9
002413SZ,2026-03-13 15:00:00,13.84,down,下跌趋势,17.5,13.8,16.11,16.5,17.32,14.99,16.12,16.39,16.11,16.71
002414SZ,2026-03-13 15:00:00,14.12,down,下跌趋势,18.62,14.06,16.17,12.79,17.55,11.97,16.22,12.75,15.71,13.15
002415SZ,2026-03-13 15:00:00,31.94,down_secondary,次级回升,34.78,28.61,31.96,32.99,34.28,29.95,32.01,32.02,31.06,33.08
002416SZ,2026-03-13 15:00:00,13.48,up_rally,回升,14.5,11.52,12.39,12.75,13.76,11.89,,12.73,11.67,13.13
002418SZ,2026-03-13 15:00:00,4.95,down_break,破碎,5.36,4.52,4.71,5.07,5.08,4.68,4.73,5.06,4.57,5.17
002419SZ,2026-03-13 15:00:00,5.64,down_secondary,次级回升,6.15,5.03,5.22,6.27,5.6,5.33,5.23,5.78,5.08,6.3
002421SZ,2026-03-13 15:00:00,2.82,up_rally,回升,3.23,2.66,2.68,2.97,2.94,2.78,2.74,2.98,2.68,3.01
002422SZ,2026-03-13 15:00:00,32.59,down_secondary,次级回升,41.72,28.14,38.1,34.29,40.77,29.12,38.15,34.07,37.59,38.6
002420SZ,2026-03-13 15:00:00,7.96,up_secondary,次级回撤,9.1,6.8,7.73,7.48,8.78,7.0,7.9,7.49,7.43,7.63
002423SZ,2026-03-13 15:00:00,10.75,down,下跌趋势,15.3,10.7,12.83,12.53,14.89,11.2,12.86,11.77,12.45,12.61
002425SZ,2026-03-13 15:00:00,3.5,down_natural,自然回升,4.48,3.36,3.59,3.65,3.83,3.47,3.6,4.3,3.49,2.63
002424SZ,2026-03-13 15:00:00,5.18,up,上升趋势,5.47,4.08,4.88,4.4,5.29,4.11,,4.4,5.52,4.53
002426SZ,2026-03-13 15:00:00,4.06,up_natural,自然回撤,4.43,3.82,4.01,4.16,4.34,3.83,3.91,4.15,3.85,4.21
002427SZ,2026-03-13 15:00:00,6.99,down_rally,回撤,8.27,6.81,7.62,7.8,8.2,6.99,7.64,7.33,7.44,7.33
002428SZ,2026-03-13 15:00:00,43.36,down_rally,回撤,42.11,33.31,36.42,48.83,38.92,43.15,36.42,48.8,35.35,49.0
002429SZ,2026-03-13 15:00:00,11.94,up,上升趋势,11.94,9.17,,11.24,,9.54,,11.13,10.58,11.47
002430SZ,2026-03-13 15:00:00,31.67,down_natural,自然回升,34.73,29.45,31.41,32.61,33.6,29.75,31.42,32.05,30.51,20.99
002431SZ,2026-03-13 15:00:00,2.72,down_natural,自然回升,3.03,2.44,2.52,2.78,2.85,2.34,2.53,2.55,2.45,2.56
002432SZ,2026-03-13 15:00:00,55.31,up_natural,自然回撤,61.3,34.11,54.26,40.11,52.41,35.47,40.7,40.06,37.69,41.19
002434SZ,2026-03-13 15:00:00,8.73,down,下跌趋势,11.31,8.55,9.23,9.21,10.24,8.65,9.25,9.2,8.98,9.48
002436SZ,2026-03-13 15:00:00,23.94,down_secondary,次级回升,26.11,21.39,23.5,27.34,25.1,22.58,23.51,25.09,22.85,22.75
002437SZ,2026-03-13 15:00:00,3.38,down_secondary,次级回升,4.08,3.02,3.52,3.63,3.85,3.18,3.53,3.43,3.42,3.61
002438SZ,2026-03-13 15:00:00,19.26,up,上升趋势,19.26,17.0,,18.48,,17.2,,18.46,17.71,18.88
002439SZ,2026-03-13 15:00:00,14.79,down_secondary,次级回升,17.79,13.44,14.96,16.95,15.96,13.53,14.97,15.38,14.54,16.23
002440SZ,2026-03-13 15:00:00,13.39,up_secondary,次级回撤,16.45,6.71,12.92,7.9,15.2,6.97,13.28,7.87,12.92,8.13
002443SZ,2026-03-13 15:00:00,9.57,up_natural,自然回撤,10.18,5.06,9.45,6.57,9.47,6.24,8.42,6.85,8.31,6.88
002442SZ,2026-03-13 15:00:00,6.91,up_secondary,次级回撤,7.25,4.92,5.09,5.8,7.1,5.4,5.94,5.76,5.87,5.95
002444SZ,2026-03-13 15:00:00,33.36,down_rally,回撤,39.18,31.26,33.76,35.47,38.4,33.09,33.8,33.24,32.78,31.78
002445SZ,2026-03-13 15:00:00,4.49,up,上升趋势,4.49,2.47,2.77,2.74,3.06,2.48,2.65,2.73,2.57,2.82
002446SZ,2026-03-13 15:00:00,10.52,down_rally,回撤,12.7,10.09,10.9,11.57,11.66,10.5,10.91,10.87,10.58,12.41
002448SZ,2026-03-13 15:00:00,16.18,up_natural,自然回撤,17.97,9.86,15.8,12.94,17.97,11.91,13.07,12.93,10.29,13.32
002449SZ,2026-03-13 15:00:00,9.24,down_break,破碎,10.68,7.93,9.41,9.39,10.45,8.44,9.45,9.38,9.16,9.58
002451SZ,2026-03-13 15:00:00,11.05,up_natural,自然回撤,12.0,10.0,10.83,10.98,,10.07,,10.95,11.24,11.3
002452SZ,2026-03-13 15:00:00,12.41,up_natural,自然回撤,13.09,7.12,12.01,7.96,12.12,7.46,9.76,8.35,7.45,8.4
002453SZ,2026-03-13 15:00:00,6.21,down_break,破碎,8.47,5.66,7.67,6.44,8.44,5.93,7.69,6.41,7.46,6.54
002454SZ,2026-03-13 15:00:00,8.9,up_rally,回升,10.04,5.31,8.55,8.15,9.13,7.1,8.18,8.09,8.0,8.38
002457SZ,2026-03-13 15:00:00,12.24,down,下跌趋势,15.04,12.08,13.12,11.91,14.04,11.1,13.13,11.88,12.78,12.25
002455SZ,2026-03-13 15:00:00,15.3,up_natural,自然回撤,17.15,11.55,15.14,13.0,14.73,12.17,,12.95,13.87,13.3
002441SZ,2026-03-13 15:00:00,10.84,up_rally,回升,11.63,8.65,10.43,10.38,11.41,9.54,,10.37,8.67,10.57
002456SZ,2026-03-13 15:00:00,9.68,down_natural,自然回升,14.84,8.83,12.58,9.96,13.78,10.22,12.81,10.75,12.58,13.7
002460SZ,2026-03-13 15:00:00,70.03,down_secondary,次级回升,74.5,60.99,68.29,74.7,73.88,63.01,68.47,72.68,66.27,65.83
002459SZ,2026-03-13 15:00:00,12.74,up,上升趋势,13.17,10.7,11.58,12.56,13.1,11.13,11.72,12.54,11.58,12.9
002458SZ,2026-03-13 15:00:00,9.89,down_break,破碎,11.18,8.01,8.41,9.98,10.88,8.2,8.5,9.95,8.2,10.12
002461SZ,2026-03-13 15:00:00,9.8,down_natural,自然回升,12.29,9.08,10.6,9.86,11.8,9.24,10.61,9.85,10.29,9.95
002462SZ,2026-03-13 15:00:00,15.37,down,下跌趋势,19.69,14.73,17.5,17.72,19.1,15.86,17.56,17.31,17.21,18.04
002463SZ,2026-03-13 15:00:00,81.18,down_natural,自然回升,85.8,69.5,74.65,83.48,79.31,67.54,74.65,73.3,74.45,75.47
002467SZ,2026-03-13 15:00:00,6.84,down_rally,回撤,8.0,6.26,7.1,7.93,7.77,6.8,7.13,7.43,6.9,7.48
002468SZ,2026-03-13 15:00:00,14.13,down_break,破碎,20.07,12.5,17.0,14.19,18.15,13.01,17.05,14.14,16.5,14.55
002465SZ,2026-03-13 15:00:00,16.0,up_break,破碎,26.62,11.23,16.3,13.88,17.77,12.58,16.32,13.85,15.9,14.16
002466SZ,2026-03-13 15:00:00,54.15,up_secondary,次级回撤,66.65,25.57,47.66,29.77,57.63,27.98,50.04,29.75,47.66,30.56
002469SZ,2026-03-13 15:00:00,10.1,up_natural,自然回撤,10.75,7.88,10.05,8.85,10.18,8.28,8.91,8.86,8.25,9.11
002470SZ,2026-03-13 15:00:00,3.22,down_break,破碎,3.41,2.55,2.86,3.15,3.09,2.79,2.87,3.12,2.79,3.22
002471SZ,2026-03-13 15:00:00,8.6,down_rally,回撤,10.87,7.7,8.92,9.9,9.55,8.54,8.93,9.3,8.68,9.25
002472SZ,2026-03-13 15:00:00,38.2,down_natural,自然回升,49.47,37.33,40.1,39.83,44.49,39.43,40.13,41.97,38.92,43.2
002475SZ,2026-03-13 15:00:00,49.33,down_natural,自然回升,72.2,45.43,53.88,50.88,67.48,52.21,55.4,60.48,52.36,61.51
002480SZ,2026-03-13 15:00:00,6.8,up_secondary,次级回撤,7.76,5.84,5.72,6.66,7.3,6.24,6.79,6.63,6.43,6.85
002482SZ,2026-03-13 15:00:00,1.79,down_natural,自然回升,1.87,1.68,1.74,1.82,1.85,1.67,1.74,1.78,1.69,1.83
002481SZ,2026-03-13 15:00:00,4.89,down,下跌趋势,6.64,4.71,5.46,5.91,5.84,5.44,5.47,5.85,5.3,5.92
002483SZ,2026-03-13 15:00:00,7.9,up,上升趋势,8.18,6.39,,7.73,,7.19,,7.72,6.46,7.96
002486SZ,2026-03-13 15:00:00,3.11,up_secondary,次级回撤,3.36,1.58,2.86,2.09,3.31,1.95,2.88,2.08,2.86,2.13
002487SZ,2026-03-13 15:00:00,80.65,down_natural,自然回升,72.99,61.0,67.23,80.65,72.65,58.0,67.33,61.5,65.23,62.73
002488SZ,2026-03-13 15:00:00,12.13,down_rally,回撤,13.76,11.81,12.63,13.45,13.4,12.05,12.63,12.93,12.35,12.56
002489SZ,2026-03-13 15:00:00,3.65,up_rally,回升,4.43,2.73,3.44,3.66,3.72,3.2,3.52,3.64,3.44,3.71
002474SZ,2026-03-13 15:00:00,8.21,down_rally,回撤,13.3,7.96,9.98,8.93,12.17,8.19,10.03,8.39,9.71,12.3
002476SZ,2026-03-13 15:00:00,6.16,down_rally,回撤,6.44,5.48,5.83,7.99,6.2,6.12,5.83,7.26,5.66,6.42
002478SZ,2026-03-13 15:00:00,11.95,up_natural,自然回撤,13.87,12.05,11.57,12.82,13.87,12.0,,12.81,12.65,13.15
002479SZ,2026-03-13 15:00:00,5.57,up_rally,回升,5.93,3.38,4.7,4.93,5.71,4.49,5.19,4.92,4.7,5.04
002485SZ,2026-03-13 15:00:00,5.13,down_rally,回撤,5.86,4.89,5.36,5.64,5.86,5.13,5.4,5.62,5.21,4.58
002484SZ,2026-03-13 15:00:00,30.58,down_secondary,次级回升,32.84,27.65,28.93,35.83,32.45,29.11,28.95,32.78,28.13,28.45
002491SZ,2026-03-13 15:00:00,11.25,up_secondary,次级回撤,13.19,8.42,10.33,9.52,12.56,8.71,11.16,9.47,9.26,9.77
002492SZ,2026-03-13 15:00:00,8.23,down,下跌趋势,9.99,8.2,8.67,8.2,9.28,7.47,8.67,8.14,8.43,8.43
002494SZ,2026-03-13 15:00:00,5.78,up_rally,回升,5.98,4.9,5.38,5.76,5.94,5.37,,5.75,5.16,5.92
002500SZ,2026-03-13 15:00:00,5.85,down_secondary,次级回升,5.57,4.45,4.72,7.5,5.36,5.29,4.74,6.92,4.59,4.99
002495SZ,2026-03-13 15:00:00,2.78,down_secondary,次级回升,3.32,2.54,2.94,2.91,3.14,2.58,2.95,2.83,2.87,2.75
002496SZ,2026-03-13 15:00:00,2.13,up,上升趋势,2.21,1.7,2.01,1.88,2.19,1.71,,1.87,1.88,1.93
002490SZ,2026-03-13 15:00:00,11.2,up_break,破碎,14.52,6.85,10.99,7.44,12.55,6.99,11.0,7.5,10.97,7.61
002498SZ,2026-03-13 15:00:00,9.4,up_natural,自然回撤,10.95,7.23,9.4,10.49,,9.3,,10.38,7.7,10.82
002493SZ,2026-03-13 15:00:00,13.62,down_rally,回撤,16.38,13.37,14.32,14.55,16.0,13.47,14.36,13.66,14.0,8.76
002497SZ,2026-03-13 15:00:00,24.6,down_natural,自然回升,29.65,22.72,26.08,25.77,27.95,13.47,26.12,14.5,25.35,14.95
002501SZ,2026-03-13 15:00:00,1.94,down_secondary,次级回升,2.9,1.88,2.67,2.32,2.84,1.91,2.67,2.04,2.6,2.67
002507SZ,2026-03-13 15:00:00,13.02,down_secondary,次级回升,16.3,12.23,13.95,13.79,15.75,12.66,13.96,13.78,13.55,13.93
002511SZ,2026-03-13 15:00:00,8.79,down_secondary,次级回升,9.07,7.77,8.31,9.25,8.85,8.47,8.31,9.05,8.07,7.72
002512SZ,2026-03-13 15:00:00,4.56,down_secondary,次级回升,8.38,4.25,7.38,4.61,7.88,4.29,7.39,4.77,7.18,6.92
002514SZ,2026-03-13 15:00:00,4.85,down_secondary,次级回升,7.22,4.58,6.69,5.9,7.1,4.69,6.69,5.18,6.51,6.27
002513SZ,2026-03-13 15:00:00,7.31,down_rally,回撤,7.9,6.62,6.85,7.75,7.9,7.14,6.86,7.28,6.85,7.25
002508SZ,2026-03-13 15:00:00,20.82,up_rally,回升,22.5,18.15,19.76,20.6,21.0,19.05,,20.54,19.99,21.18
002510SZ,2026-03-13 15:00:00,7.77,down_natural,自然回升,9.09,7.51,7.81,8.18,8.41,6.61,7.82,7.04,7.65,7.25
002517SZ,2026-03-13 15:00:00,19.27,down,下跌趋势,28.18,18.66,24.09,26.86,25.6,21.55,24.09,25.03,23.4,23.83
002515SZ,2026-03-13 15:00:00,6.21,down_natural,自然回升,7.48,5.55,5.81,6.47,7.46,6.46,5.82,7.1,5.65,7.22
002518SZ,2026-03-13 15:00:00,53.69,down_rally,回撤,60.2,49.53,54.4,58.18,57.9,53.32,54.4,58.16,52.9,59.09
002506SZ,2026-03-13 15:00:00,5.42,down,下跌趋势,6.36,5.38,5.7,4.16,6.06,3.8,5.7,4.06,5.55,4.28
002523SZ,2026-03-13 15:00:00,4.36,down_secondary,次级回升,4.7,3.72,3.9,5.02,4.34,4.17,3.91,4.59,3.79,4.28
002521SZ,2026-03-13 15:00:00,8.1,down,下跌趋势,10.3,7.86,8.62,9.15,9.25,8.25,8.64,8.58,8.37,9.84
002522SZ,2026-03-13 15:00:00,6.17,up_natural,自然回撤,6.7,4.73,6.13,6.18,6.59,5.83,,6.18,4.78,6.35
002528SZ,2026-03-13 15:00:00,3.71,up,上升趋势,3.84,2.19,3.25,2.43,3.53,2.25,2.53,2.42,2.93,2.5
002516SZ,2026-03-13 15:00:00,6.1,down,下跌趋势,7.38,6.01,6.7,4.73,7.32,4.42,6.71,4.72,6.5,4.86
002526SZ,2026-03-13 15:00:00,3.79,down_secondary,次级回升,4.17,3.4,3.81,4.02,4.05,3.61,3.81,3.93,3.7,4.1
002527SZ,2026-03-13 15:00:00,14.83,down_natural,自然回升,18.1,14.44,16.79,15.44,18.09,14.66,16.8,16.99,16.3,15.1
002524SZ,2026-03-13 15:00:00,4.68,down_natural,自然回升,5.56,4.41,5.0,4.85,5.37,4.47,5.01,4.61,5.0,5.05
002529SZ,2026-03-13 15:00:00,6.99,down_natural,自然回升,7.77,6.45,6.81,7.14,7.24,6.57,6.81,6.59,6.61,7.42
002519SZ,2026-03-13 15:00:00,8.17,down,下跌趋势,10.88,8.11,9.78,9.19,10.38,8.41,9.78,9.15,9.5,10.34
002530SZ,2026-03-13 15:00:00,9.5,down_natural,自然回升,13.5,9.21,11.86,9.88,12.68,9.44,11.86,11.03,11.51,10.22
002520SZ,2026-03-13 15:00:00,6.61,up_secondary,次级回撤,7.7,4.73,5.71,6.06,7.21,5.4,6.58,5.99,5.71,6.17
002531SZ,2026-03-13 15:00:00,12.42,up,上升趋势,12.42,6.53,10.1,9.56,11.01,8.97,,9.82,7.03,9.84
002532SZ,2026-03-13 15:00:00,18.66,up_natural,自然回撤,20.0,16.68,18.5,18.43,19.95,17.02,17.66,18.35,17.55,18.87
002534SZ,2026-03-13 15:00:00,18.91,up_break,破碎,21.32,14.58,18.86,17.47,20.54,16.01,18.89,17.45,18.54,17.98
002533SZ,2026-03-13 15:00:00,15.34,up_natural,自然回撤,16.6,11.77,15.3,12.6,15.95,11.83,12.36,12.59,11.98,12.87
002539SZ,2026-03-13 15:00:00,15.87,up_rally,回升,17.27,9.78,14.58,10.81,16.45,10.01,14.74,10.74,14.58,11.13
002543SZ,2026-03-13 15:00:00,9.79,down_natural,自然回升,14.19,8.7,11.6,9.79,12.87,9.96,11.61,10.06,11.26,12.82
002542SZ,2026-03-13 15:00:00,3.28,down,下跌趋势,5.18,3.17,3.49,3.98,4.72,3.23,3.5,3.69,3.39,3.78
002545SZ,2026-03-13 15:00:00,27.39,down_natural,自然回升,30.9,25.73,27.51,28.54,29.75,26.1,27.6,27.88,26.69,28.0
002544SZ,2026-03-13 15:00:00,27.91,down,下跌趋势,42.05,27.84,31.47,30.41,35.33,28.33,31.48,28.58,30.6,30.2
002546SZ,2026-03-13 15:00:00,10.67,up_natural,自然回撤,12.4,8.36,10.49,9.36,11.61,8.69,,9.35,8.56,9.62
002547SZ,2026-03-13 15:00:00,3.52,down_rally,回撤,4.13,3.33,3.66,3.93,3.99,3.5,3.73,3.92,3.56,3.97
002537SZ,2026-03-13 15:00:00,8.56,up_secondary,次级回撤,9.76,7.79,8.51,8.65,9.19,7.91,8.53,8.63,8.51,8.87
002538SZ,2026-03-13 15:00:00,7.87,up_rally,回升,8.31,4.95,7.61,7.0,8.16,6.6,,7.03,5.3,7.2
002540SZ,2026-03-13 15:00:00,7.12,up_break,破碎,8.08,6.44,7.19,7.62,7.75,6.5,7.2,7.6,7.06,7.78
002549SZ,2026-03-13 15:00:00,19.98,down_natural,自然回升,24.8,19.5,22.65,20.72,24.3,19.85,22.66,19.85,22.0,22.17
002550SZ,2026-03-13 15:00:00,7.51,down,下跌趋势,12.75,7.26,10.88,8.49,11.97,7.73,10.99,7.98,10.7,10.02
002552SZ,2026-03-13 15:00:00,18.91,down_rally,回撤,22.87,18.54,20.55,21.61,22.06,18.78,20.55,20.28,20.01,15.08
002554SZ,2026-03-13 15:00:00,4.04,down,下跌趋势,5.13,3.93,4.62,4.85,4.93,4.43,4.63,4.53,4.5,4.23
002551SZ,2026-03-13 15:00:00,3.8,down_secondary,次级回升,5.49,3.52,4.04,4.1,4.41,3.54,4.05,3.83,3.92,4.19
002553SZ,2026-03-13 15:00:00,25.28,down_rally,回撤,33.82,24.88,27.18,31.0,31.33,25.26,27.24,28.62,26.42,32.74
002555SZ,2026-03-13 15:00:00,23.54,down_natural,自然回升,31.01,22.27,26.78,24.38,29.05,24.44,26.8,25.02,26.01,25.48
002556SZ,2026-03-13 15:00:00,6.95,up_natural,自然回撤,7.29,5.33,6.75,6.14,6.81,5.71,5.66,6.13,5.6,6.31
002536SZ,2026-03-13 15:00:00,37.57,up_natural,自然回撤,41.67,26.84,36.95,30.5,39.84,28.54,,30.28,29.02,31.34
002541SZ,2026-03-13 15:00:00,22.74,up_rally,回升,25.25,14.2,22.28,15.5,24.07,14.45,22.55,15.48,22.28,15.95
002548SZ,2026-03-13 15:00:00,6.37,up_secondary,次级回撤,7.23,5.17,6.1,6.12,6.91,5.33,6.31,6.11,6.38,6.27
002557SZ,2026-03-13 15:00:00,22.4,up_natural,自然回撤,24.66,20.87,22.09,23.29,24.26,20.93,,23.19,30.15,23.97
002535SZ,2026-03-13 15:00:00,3.77,up_secondary,次级回撤,5.02,2.93,3.42,3.64,5.4,3.12,3.58,3.82,4.42,3.85
002558SZ,2026-03-13 15:00:00,35.43,down_rally,回撤,53.35,33.32,43.4,37.78,47.0,35.11,43.41,35.28,42.2,37.57
002567SZ,2026-03-13 15:00:00,4.45,down_natural,自然回升,6.52,4.23,6.06,4.54,6.5,4.26,6.07,4.31,5.88,5.71
002560SZ,2026-03-13 15:00:00,10.7,up_natural,自然回撤,11.72,9.46,10.64,10.94,,10.2,,10.9,10.5,11.26
002569SZ,2026-03-13 15:00:00,14.88,up,上升趋势,15.5,12.3,,14.84,,13.7,,14.73,12.95,15.19
002571SZ,2026-03-13 15:00:00,12.35,up_natural,自然回撤,13.54,11.38,12.33,12.66,13.14,11.9,,12.64,12.1,12.98
002563SZ,2026-03-13 15:00:00,5.51,up_rally,回升,6.68,4.98,5.22,5.51,5.57,5.16,5.35,5.65,5.22,5.67
002562SZ,2026-03-13 15:00:00,6.88,up_rally,回升,8.02,6.13,6.48,6.99,7.14,6.67,7.3,7.35,7.22,7.38
002570SZ,2026-03-13 15:00:00,5.72,down,下跌趋势,8.3,5.65,6.88,6.6,7.38,6.05,6.9,6.42,6.7,6.9
002564SZ,2026-03-13 15:00:00,7.05,down_natural,自然回升,9.84,6.85,8.38,7.28,9.1,7.12,8.42,7.72,8.14,8.27
002566SZ,2026-03-13 15:00:00,8.4,up_rally,回升,9.68,7.4,7.39,8.75,8.59,7.5,7.95,8.73,7.73,9.05
002568SZ,2026-03-13 15:00:00,18.76,down,下跌趋势,31.7,18.46,22.9,21.79,30.28,20.03,22.93,21.7,22.22,21.99
002561SZ,2026-03-13 15:00:00,8.48,up_break,破碎,10.3,7.34,8.31,9.46,10.25,7.93,8.32,9.35,8.3,9.82
002565SZ,2026-03-13 15:00:00,13.19,down,下跌趋势,18.95,13.15,15.26,14.9,17.2,13.56,15.35,14.0,14.81,17.49
002559SZ,2026-03-13 15:00:00,10.25,down_secondary,次级回升,11.96,9.42,10.42,11.08,11.1,9.48,10.43,11.05,10.11,9.51
002576SZ,2026-03-13 15:00:00,19.08,up_rally,回升,20.4,16.71,18.1,18.08,19.71,16.99,17.28,18.07,15.86,18.58
002575SZ,2026-03-13 15:00:00,7.91,down_rally,回撤,8.7,6.7,7.13,9.59,8.67,7.85,7.14,8.99,6.94,7.0
002572SZ,2026-03-13 15:00:00,13.13,down_rally,回撤,21.54,12.33,17.36,15.36,18.55,12.63,17.37,15.28,16.84,17.94
